5010,B003BLBVOY,AV5WS0O8XGLG8,Terry,0,0,5,1329868800,AWEsome drink,"I bought this drink locally and I have to tell you, they got it 'just right'. If you are like me and you like the flavor of vinegar, this drink will not disappoint, if you also like the flavor of grape. The mixture was done perfectly, No stinging taste, it's sort of mellow, yet has that flavor of vinegar you are looking for. I am highly impressed with it. I went back today and bought 5 more bottle of it at the local Co-op. Braggs is a highly regarded apple cider vinegar, so, to have that kind of base to start with means alot. I can pretty much promise you, that you will 'not' be disappointed if you buy it. They have a couple other flavors, which I will eventually try, but this one has me hooked. hehe )"
5011,B000KOWNHE,A2ZMZU5LQP9NIA,"Arlene ""AH""",0,0,5,1218931200,BEST Gravy ever!,This is the best ever.  Just add HOT water and mix.  Yummy with anything can even add to cream sauces and soups.  Add some sausage and you are in Heaven.  Yummy Yum.  Cannot go wrong ordering this product.
5012,B000KOWNHE,A1QU292HLS3FCF,Shirlene Ross,0,0,5,1209945600,Pioneer Brand Peppered Gravy Mix,"<a href=""http://www.amazon.com/gp/product/B000KOUM68"">Pioneer Brand Gravy Mix, Country, 2.75-Ounce Packets (Pack of 24)</a><br /><br />I had this gravy  at the Breakfast Buffet in the motel in Branson, MO.<br />Very Good!!! The waitress told me the name, so I looked it up on the Internet and found it at Amazon.  I give it the Excellent Rating"
5013,B000HDKZDC,A23TNRHKURH7YU,Stephanie Newcomb,4,4,5,1242864000,Best cereal bars on the planet,"We use these for our daughter for a few reasons. One, they are healthier than other cereal bars on the market (whole grain). Two, they have yogurt incorporated into the bar. Three, the are thick and do not easily crumble. Since our daughter starting eating them when she was about 1, not having to clean up after she's eaten them is a BIG plus.<br /><br />Plus, they are super yummy for adults too.<br /><br />They are more expensive than others on the market (esp since I can get Nutrigrain bars in bulk at a discount) but they are worth it. Makes our life easier and they don't have a ton of added sugars!"
5014,B000HDKZDC,ADLW3LV9MZRUY,"Daniel Robbins ""Ninja""",4,4,5,1195603200,Yummy,"These are really excellent breakfast bars. Note to the previous reviewer: the Nutrigrain bars, last I checked, had artificial color in them. These don't. They also taste very good. This is our third order through Amazon (great price) and my daughter misses them when we're out."
5015,B000HDKZDC,A233H2J16V56W8,"Claxon,Bill",3,3,5,1244246400,A  Healthy Surprise,"The flavor of the fruit enclosed is outstanding(bluberry) and if there is  a drawback it is that the blanket that encloses the fruit is a bit thick (unlike this companys fig bars) and pastry textured.Flavored with cane  syrup(not fruit juice).150 cal per bar,and low in fat and the carbs(29) not too bad considering the great taste."
5016,B000HDKZDC,A1YZGO0CSDJZ2T,Girl.,1,1,5,1294704000,wonderful,I keep a box of these in my desk at work.  They make a wonderful snack or are great if I didn't have time for breakfast.
5017,B000HDKZDC,AVJ2OBK8CWI0J,"Lizbeth ""Just a mom""",1,1,5,1294185600,My boys LOVE these.,my boys have been eating these for over 3 years now. Recently the box has been redesigned. I like it and it's much easier to open now. It used to have sharp edges and made it easy to get paper cuts. It seems the recipe has changed for the bar. it's softer than what it used to be. The boys still like it. They eat only this all day long if I let them.
5018,B000HDKZDC,A4WC07G97KYAU,A reader from New Hampshire,0,0,1,1348012800,Cost increased as size decreased,"I bought these bars for several years at my local co-operative grocery store, and ate them daily--they are tasty. However, the price increased nearly 100% during that time, and I noticed that, although the individual wrappers within the box remained the same size, the bar within the wrapper decreased. When I stopped buying these, the actual bar was only half the size of the wrapper. That's deceptive packaging, so I refuse to buy these any more. I suspect that other shoppers likewise complained, because last month the store where I bought these stopped carrying them."
5019,B000HDKZDC,A3432MKHZF71GX,RN,0,0,5,1308441600,Tasty and not too sweet,Whole family likes these.  Tasty but not over sweet.  Much more healthy for you than most bars.  Excellentprice through Amazon on the repeating order subscription.
5020,B000HDKZDC,A22U8V3UVVBP7M,Joseph L. Kolb,0,0,3,1308355200,they're okay,"barbara's yogurt bars are okay.  i found the whole grain bar very dry and there really isn't much blueberry, or for that matter, apple flavors.  on the positive side, the bar is a soft chew.  total carbs 29g.  it's an okay bar in the glut of cereal bars to choose from at the grocery store."
5021,B000HDKZDC,A18RTQCO1N79OM,Tracy M. Reynolds,0,0,5,1302480000,Great and nutritious,"My son has been eating these for the last two years and loves them.  I love them because they have yogurt in them, and for a picky eater provides some good nutrition.  Wish they were organic, but we can't have them all.  Much healthier than Nutragrain."
5022,B000HDKZDC,A55OCDYYJZBSB,L. Rodgers,2,4,1,1311984000,eat a fig bar instead,"This product was a big disappointment.  The picture on the box is misleading.  These bars aren't chunky, the dough isn't flaky (more like cardboardy), they aren't filled with pieces of fruit, and if you didn't read the label (which claims about 30 items down the ingredient list that ""yogurt powder"" is added), you wouldn't have any idea you were eating yogurt at all.  The bars probably contain MSGs, with all of the ""natural flavorings,"" etc.  Whatever calcium and other vitamins might be present have probably been added in what the ingredients list calls a ""vitamin blend"" -- there's too little food in the bar to give you much nutrition, anyway.  The experience is very much like eating a long, thin fig bar -- only not as tasty.  The fig bars I buy at my neighborhood grocery contain sugar, but also real fruit, whole wheat, no MSGs, and no trans fats. I'd rather eat one of them. I won't be purchasing this product again."
5023,B000HDKZDC,A1V6F153RPPQ26,Trudy C. Coleman,1,4,2,1192579200,Not terribly appealing,"These aren't as good as other bars of this type. My kids won't eat them, nor will my husband. They are all fond of the Nutrigrain variety, but I thought these would be a healthier alternative."
5024,B000N5YM10,A3ESGWN65QIL17,Vick,1,1,4,1179187200,Seasonings,Good product! good price  fast shipping . needs an insert in lid to seal container better!
5025,B000N5YM10,A1XMCVPC7SJANE,lavenderlady,0,0,1,1335571200,Waste of money...do not buy.,"Looked like a good deal, so I ordered the ground fennel, as well as 4 other spices and seasonings from this company, but was disappointed with them all. Zero flavor, not even the fragrance of the right herbs or spices when loosely sealed containers were opened. The dill smelled like dried musty grass, and the onion even worse. Ended up throwing them all away...save your money, DO NOT BUY THIS PRODUCT."
5026,B000N5YM10,A2TSPME9OKKA06,elizabeth y. williams,0,0,5,1313107200,Ground Fennel Seed,I couldn't find this product in the store.  I love the size and the price was just right.  Love the promptness of the delivery.
5027,B000H25QVY,AFX87J8HONZYO,Julia Bennett,3,3,5,1202601600,Hard to find better,"As an avid rice cracker fan, I've tried a lot of different varieties, and this is the best as far as taste and availability goes. Obviously some of the best are in the Japanese grocery stores, but at least in my case, they're out of the way most of the time.<br /><br />The crackers themselves are savory and crunchy--exactly what I look for in this snack (and this particular mix is nothing but crackers!).<br />Thanks to these, I've stopped trying out the regular grocery store imitations."
5028,B000FPKZZA,A2I0X163CQDBFA,S Hauge,0,0,5,1275523200,Dingo Bones are the best!,"Our Corgi loves all sizes, shapes, and flavors of Dingo Bone treats!  The other reviewer commented on the VENDOR; we've never got a bad Dingo yet!  Highly recommended!"
5029,B000FPKZZA,APSF40I11I482,"John D. Knox ""smilelyman""",0,1,1,1269648000,Dried out Mega Bone!,When I received this product it was old and dried out!  Dingo makes a good product.  I buy them all the time and my dog loves them but this supplier should pay more attention to what they ship.
5030,B001EO6BCC,A2ZGYWO4I208XD,dazedandconfused,4,4,1,1310947200,do not buy these,most of the nuts in these bags were so old they had turned black totally worthless will never order again
5031,B001EO6BCC,A2FBWT8OZ3QLQM,"T. R. Salinsky ""Jolly Otter Pioneer""",5,6,1,1230422400,terrible,"I did not even receive the correct product, what I received were raw UNSHELLEd peanuts, but had no option to return them becuase amazon does not allow this. I attempted to contact but got no reply, do not buy from here!"
5032,B001EO6BCC,A3JJADE60Q02SW,"Inez G. Simmons ""Peaches""",3,4,3,1228348800,Incorrect Order,"<a href=""http://www.amazon.com/gp/product/B001EO6BCC"">Royal Oak  Gourmet Virginia Raw In Shell Peanuts, 2.5 Pound Bags (Pack of 3)</a><br /><br />I'll appreciate your speedy deliver of my package, however you sent me raw peanuts without the shell.  This item is going into a gift basket for my Pastor because he love raw peanuts in a shell.  I don't have time to returned them for the requested product. You have always been prompt with my orders in the past and I really do appreciate.  This is the first time you sent me an incorrect product.  I'll make it work."
5033,B001EO6BCC,A33CC2N1FGBY5T,"Lora Ci ""LC""",2,4,1,1256860800,Very poor service,"I would agree with the other poor ratings for Royal Oak - very poor customer service from Royal Oak. We ordered, this year, the exact same product as last year. When it arrived, the nuts were not the same product, and they would not refund or pay shipping for the return. Also, they only operate the few weeks that peanuts are 'in season.' Otherwise, emails and phone calls are not even acknowledged."
5034,B007WPNFJ4,A2A835VIR38EFL,ptitfleur84,0,0,5,1337126400,a very good product,"I recommand this product. My childrens (5 and 3) love it, pouches as very usefull especially for breaks.<br />To choose. Enjoy"
5035,B001EO6BCM,A3MPJUO2SA3TUM,Joyce,0,0,5,1325203200,Christmas shopping,I've tried many different brands of Virginia peanuts but these are far and away the best. I've turned my entire family on to this brand and they've ordered them also. They're superb.
5036,B004LB7A5W,A3IDPOFLYNBRRY,xengen,1,1,5,1296950400,Sweet Paprika - Good with Everything!!!,"First of all, there are two kinds of paprika - sweet and hot.  Both are delicious but the Szeged sweet paprika is more versatile than the hot kind (which is also awesome!). I have been using this spice for years and the Hungarian type is consistently better than any other type/brand.  Use this on meat, veggies, cassaroles, salad, baked bries, quiches, egg dishes, shrimp, pretty much anything.  I use this in soup all winter long, especially with gulyas levas (this is a traditional Hungarian soup though it is often confused with goulash) and czipetke.<br /><br />This product is the large restaurant size, which is the only size to have if you do any amount of cooking because once you try this you will love it's versatility!!!!"
5037,B000UXH9ME,A2L01339XV496V,Patricia Smith,3,3,5,1223942400,Excellent Product!,"I was so pleased with this purchase. A great value since I got them on a monthly sale!! I love to have these on hand for they come into play so nicely in so many recipes. Always a joy to have a good ""crunch"" in some recipes. One of my favorite ways to use this larger can is to wrap a piece of bacon around them and secure with a toothpick. Then I dip them in a Apricot Ginger marinade and put in the oven until the bacon is crisp. My family loves an appetizer dinner once in a while and this is one of their favorites. Be mindful that this is a larger can so have a couple of recipes in mind for them when opening, although they do stay fresh in the frig for a while."
5038,B000T8XZOQ,A2VBRP6F82WT5H,Mary C,1,1,5,1313539200,Makes a GREAT skinny margarita,Not only is the sweetener great in coffee or ice tea it makes a slammin skinny margarita.  Also try their Agava Simple Syrup - LOVE IT
5039,B004QPUGZY,A1LSZXI63N8EDC,Sharon Anne,0,1,5,1319587200,"Adding a ""touch of heaven"", but without any of the bother!","I adore using this very vanilla bean paste ESPECIALLY for my cream pies and ice cream. Why, it's like adding a ""touch of heaven"", but without any of the bother of scraping out vanilla bean pods. The flavor is also better to my liking too than vanilla beans. The price is WAY, way better too and it's stores fabulously on the shelf for ages!<br /><br />For combined shipping, be sure to get their SWEET DOUGH FLAVORING and POWDERED VANILLA too. You'll be glad you did!<br /><br />For more cooking tips & techniques... google my name SharonAnne."
5040,B0026RHUP8,A291TCX4BEY4JA,Cedar,22,24,5,1262044800,My Family's #1 Formula,"Enfamil Premium Lipil Formula is the same as the previous flagship Mead Johnson formula--Enfamil Lipil--except that it has ""prebiotics"" added in.  Our son was on Enfamil Lipil from September 2007-September 2008.  He was breastfed and formula fed during this time.  Our daughter, who is due in January 2010, will also be breastfed and formula fed for her first year of life.  We tried two other formulas with our son--Similac Advance and Parent's Choice.  The Similac was fine but clumped badly.  During the time we experimented with the Parent's Choice formula, my son was consistently troubled by colds and the flu.  I think the Parent's Choice formula lowered his immunity somehow and will never use it again.  I believe that Mead Johnson's decision to use prebiotics is a good one.  Our son had colic/acid reflux in part because his digestive system was not yet populated with the good bacteria for breaking down milk proteins.  He was a lot more comfortable after we started putting a little Culturelle (a probiotic) in his formula in the evening.  And since a lot of our immune system is in our digestive tract, he had fewer sick days after introducing the Culturelle.  Probiotics and prebiotics will also help infants rebound from the negative effects of antibiotics like amoxicillin quicker.<br /><br />Regarding the bpa found in formula can liners, I talked to an Enfamil customer service representative who told me that Mead Johnson now uses cans that are lined with a ""modified polyester"" that is bpa free.  Similac Advance Earlyshield comes in a bpa-free can also (the SimplePac container).<br /><br />Another concern parents have is the cost of formula.  Name brand formulas are expensive!  But if you think about it, you are feeding a human being for about $15 a week (a can usually lasts us 1.5 to 2 weeks).  $15 a week is peanuts compared to what a hungry teenager devours!  And with name brand formulas you are getting the absolute best product available--Bill Gates couldn't buy a better formula than what's on the shelves at Target or Wal-mart.<br /><br />If you are a new parent and feel overwhelmed by the infant formula section of your grocery store (as I was in September 2007), I suggest starting with the flagship formula of either Mead Johnson (Enfamil Premium Lipil), Abbott Laboratories (Similac Advance Earlyshield), or Nestle (Good Start Gentle Plus or Good Start Protect Plus).  They are all excellent infant formulas.  You just have to see what works for you and your baby."
5041,B0026RHUP8,A2JGU66EGYRDKD,Bruce M. Koepp,2,2,4,1284768000,good but lots of cans,"I wish I found the plastic refill packs instead of 6 giant metaL cans - seems like a lot of wasted packaging.  I just didn't know to look for them until much later.  But, its much cheaper from amazon than the gocery store.  Probably about the same price as costco but no tax here and super convenient. And, the formula mixes well, my kid loves it and (most importantly) his poops seem normal...not nasty formula poops if you know what I mean!"
5042,B0026RHUP8,A2JAYR6DCNKH58,jackooo,2,3,4,1265587200,Great Product,Alot of moms like me like this item because our babies have no constapation on it i love it very much.
5043,B0026RHUP8,A3FOD693BHIH82,elsie,0,0,5,1284249600,cheaper than anywhere else,"no gas for baby, no extra bubbles when you shake it in warm or cold water, mixes perfectly without much time... this is easy.  my kid was happy swapping from breast milk to this with no hesitation when my milk dried up at 6mths."
5044,B0026RHUP8,A37UE70DJQJ4EN,"Online Shopper ""Amy""",1,2,5,1268438400,Our choice of formula,We had to move to formula when our baby was 8 weeks. We have found Enfamil Premium to mix easier than the regular Enfamil Lipil. Our baby has had no digestive issues from the formula. I love getting it in bulk from Amazon as it saves the weekly trip to the store for formula. The price (with free shipping) is comparable with local grocery stores in the Austin Area.
5045,B0026RHUP8,A12F17H92V87R3,"steve morse ""kaloy""",1,2,5,1264982400,Our baby loves this milk.,Our Baby loves it. And Amazon is very reliable and fast free super saver shipping is always a good deal. Thanks amazon.
5046,B0026RHUP8,A3QC6K3QEGPD6U,"BCN ""BCN""",1,3,5,1270598400,Very Happy,"I read other reviews before buying and they are not encoraging.. But still for some reasons, I got  to buy (to use my amazon gift card).  But then I am very happy with the purchase. Delivery is prompt. Quantity is correct . Over all a few bucks savings than you buy at a retail shop."
5047,B0026RHUP8,A25HTBL4Y9UZQU,L. Li,1,6,1,1274400000,Over priced,"Go to Costco, and you can buy lower than this  price per oz. Currently $32 ($3 off regular $34.99)+ tax for big size = 0.83$/oz.<br /><br />Besides, it is more convinient to return if you kid does not like this formula<br /><br />Be careful, many times some sellers over price a product, and still make the product rank in the best sellers."
5048,B0026RHUP8,A3BEAABX6BIG5I,Mema,1,6,1,1269993600,Enfamil Premium Power 23.4 can - 6 pk,"Be careful when odering this, because they say it's a 6 pk, but you will only get a 4 pk, plus the formula goes out in 4 months.  So if you did like I did and got it early for grandchildren your out of luck!  So I know I will not be buying off of this site again for food for my grandchildren, because they won't be able to eat it."
5049,B0026RHUP8,A1H40YTBGQTVWY,"L. Koffi ""VeganGal""",4,21,1,1276473600,Read and read well.,"If one reads this products ingredients they will find that the first ingredient is cows milk, then SUGAR (diabetic maker), then milk, again. The fourth ingredient is sunflower oil, fifth ingredient is maltodextrin which is starch produced from grain containing the sugars maltose and dextrin, with the seventh ingredient being, get this, tuna fish oil. They even feature vitamin D3, which is animal derived. There are four different sugar sources in it and some artificial flavor for good measure. If we really think about what we are feeding our babies, would we use this product? I know I wouldn't. Know your food sources."
5050,B001EO6BC2,ARIUEAWJUL3OT,David Corr,5,5,5,1281312000,peanut brittle,Have tried a few different peanut brittle's from Amazon and this is by far the best. It is LOADED with peanuts plus being in a sealed tin makes it seem fresher wit minimal breakage.
5051,B001EO6BC2,A3KBUTSIFX0K9V,Steve,1,1,1,1346457600,Rotton Upon Receipt,These were rancid upon receipt.  Terrible.  Very little sugar if any used.  Something went wrong with these as I can't believe anyone would see this as a final product.  Both cans!
5052,B000E3ZFIK,A2EEH6B3GO2V0A,"Mom of Two ""Elizabeth""",0,0,3,1306627200,Good graham crackers for my kids,"I like that these are organic and don't have corn syrup.  My kids and I both like them.  I'd give them 5 stars but I noticed earlier this year that they changed the recipe.  The crackers are lighter and flakier than they used to be and they break more easily.  And if you have kids under 5, you might understand how upsetting broken crackers can be.  The taste is still great, but I preffered the old texture myself and definitely for my kids who cry when the crackers break while they are eating them.  And when you order these in the mail, like I did last time, don't expect many full graham cracker sheets - most are already broken in two, and quite a few are broken at the edges as well."
5053,B000E3ZFIK,A3KHKX8PY7I8TW,Turtle,0,0,5,1305763200,The Best Graham Crackers  But  No Longer Available,I have been buying  new Morning Graham Crackers since February of 2010. Never had a Problem with damage of the crackers in shipping .<br />Why Did Amazon Remove the Graham Crackers From Subscribe and Save?????  Why Did Amazon Remove The Graham Crackers From Prime ???The Crackers are a much Higher Price From a Third Party Seller. I will Purchase the Crackers From Whole Foods . Not Fair of Amazon to Take Away the Connivence of Ordering a Case
5054,B000E3ZFIK,A1001TYW5FZYD9,"Anne Thompson ""dreamsinger41""",0,0,5,1255305600,great taste,"My husband has to limit the amount of sugar he takes in and these contain no sugar, and they taste great!"
5055,B000E3ZFIK,A36WGHR8TO5DKT,"Goldwave ""shopper""",0,0,4,1248912000,Nice with morning coffee,"I rarely want to eat much when I first arise in the morning; but I do have coffee.  I've found that these cinnamon graham crackers work great for me as a little something to eat along with my coffee.  They are graham crackers - not anything super-duper amazing - but they are nice, cinnamony graham crackers that are organic."
5056,B000E3ZFIK,A1D4GBR4Z53N56,B. Williams,0,0,5,1229212800,Excellent product,"My children will only eat healthy products, and they love these graham crackers.  I am so glad that they are available through Amazon!"
5057,B000E3ZFIK,AU49DU3FX4S1H,JSP,0,0,3,1169510400,Expires too soon,"These crackers are terrific, and they are priced right.  However, i ordered them on 10/29/06, and the expiration date on the box was 12/31/06.  We have only eaten four boxes.  They still taste fine after the expiration date, but... am i really expected to consume 12 boxes in 2 months?"
5058,B000FA3980,ATBUENQQVMO0J,K. Kasten,0,0,5,1240617600,Amazingly Good!,"These are very good, they were a great price and fast-free shipping when you purchase enough food.  The only thing is that the box was smaller than I guessed it would be."
5059,B000FA3980,A3RD82GSN0C6B2,"C. D. Black ""fast reader""",0,0,5,1206057600,hard to find in stores,"I was quite surprised to find that Sociables were available thru Amazon. I cannot find them in the local supermarkets and thought I would have to give them up.<br />They arrived quickly, in great condition, and we now are on regular shipments of them."
5060,B0017JHLA0,A190JZ6VFP2DXF,"Beartoothjoe ""Beartoothjoe""",1,1,1,1328745600,deceptive photo,"I felt ripped off. The photo clearly shows two bones and the price, at $8 plus, is indicative of two. I thought I was purchasing a ""bone"" packaged as two to a pack. Walmart sells identical big smoked knuckle bones for $3.50 ea. Why doesn't the photo show one bone instead of two if they are just shipping one? It wasn't worth the hassle to return the package to make my point of protest so I am doing it here.  Beartoothjoe"
5061,B005OE12MM,A2550SG7TJ3IPJ,Sherry,0,0,5,1324771200,Yum,"Wow I heard of this candy but could never find it, now I am hooked. Now I don't have to suck on child lemons with salt, just shakey shakey."
5062,B007OWEOIQ,A32EOHLFZYXJEP,Jaylia3,5,6,5,1339459200,Delicious!,"I absolutely love these! Seven of these sweet, very thin Graham Crisps are only 60 calories, but it's easy to eat a lot of them and there are almost 80 in the package. Delicious by themselves; wonderful with ice cream. If they are purchased using Amazon's Add-on Program there is no shipping charge.<br /><br />UPDATE:  I've seen mixed reviews of this company's products. The items I've purchased have not been stale or strange smelling."
5063,B007OWEOIQ,A302D18ZNWARQ9,"M Simon ""MS""",1,1,4,1347667200,Almost but not quite!,"I love the 34 degree cracked peppercorn, wheat, and other varieties so I thought I would try the caramel, cinnamon, and graham as an alternative to cookies or regular graham crackers. True - you can have a lot of these crackers for little calories/carbs, but the flavor is bland. In terms of satisfaction, they don't quite cut it for me as a snack unless I put peanut butter or something on them. They would probably be good as part of a fruit and cheese dessert platter, along with some peanut butter, fruit spread, honey, or cream cheese."
5064,B007OWEOIQ,A17QK8KTU1JXSM,"E. Vinson ""Not all who wander are lost...""",2,3,1,1344470400,About the only good thing..,"Is that these are 60 calories per serving, however, in all honesty, I didn't make it through a full serving.<br /><br />I was excited about these, they looked like a ""grown up graham cracker"".<br /><br />First problem was the smell. They smelled like melted plastic, and something else I'd hesitate to even guess what it is, but it's bad. I bravely pulled out one small crisp, hoping that maybe it was the packaging that had the ... aroma. It was not. The crisp itself smells horrific.<br />I figured there was no way it could taste as bad as it smelled.<br />Second problem is that I was very, very wrong about that. They have a funky, chemical taste that just defies description. The aftertaste is sort of like a skunky/chewing on a plastic pen cap that went thru the wash/wet cardboard kinda taste. Seriously, it was awful.<br /><br />I tasted these about 45 minutes ago, and after drinking an entire bottle of water AND brushing my teeth, I CAN STILL TASTE IT.<br /><br />I'm glad these were an add-on, but they are still absolutely terrible. Their only redeeming quality is that they are cute. Not one single member of my family will actually eat them though, so this was definitely a waste of 3$. Had I known they would be this awful, I'd have just got a second bag of <a href=""http://www.amazon.com/gp/product/B007POA158"">Hi I'm Skinny Sticks, Sweet Onion Multigrain, 7-Ounce</a>.<br />Only 30 cent more than these, but MILES better in taste."
5065,B001872UAW,A2KYTF7LO8ZOP7,J. Bishop,5,5,5,1265587200,Another good soup from HC!,"This soup is good. I really love this brand of soups..my favorite being the Chicken and Dumplings. Healthy Choice isn't always the best brand when it comes to frozen meals but for some reason they really knocked it out of the park with their soups. I love them, they taste homemade and amazingly better than Campbell's or Progresso. I recommend this, the Chicken and Dumplings, the Split Pea and Ham...in fact, every variety I've tried has been delicious. You can't really go wrong with this."
5066,B001872UAW,AB40WVSRCYLNJ,NilZilch,2,2,5,1275955200,An Outstanding Soup Sensation,"First, I agree with J. Bishop's (Houston, TX) review.<br /><br />This is not only the best flavor of the Healthy Choice soup line, it is clearly among the best canned soup flavors of all time.<br /><br />Healthy Choice is the only brand of canned soup I buy on any regular basis.  It's the only brand that has never used MSG--a sure sign that a recipe lacks imagination (not too mention sodium issues).<br /><br />I really wish I could buy quantities of this in the microwave packaging (hard to find in stores)... a lifetime supply would do nicely."
5067,B001872UAW,AN3Z1ZU5BCKQR,"Coffee Forever... ""I LUV COFFEE""",0,0,3,1350345600,Taste good but not as good as I had hoped,If you love vegetable soup you should like this. Yes it has come chicken and large noodle type items in it too.<br />But it was not as good as I expected or hoped it would be
5068,B001872UAW,A1GPS82OWNQWPG,Kathleen M. Conlon,0,0,3,1303862400,Healthy Choice chicken Tortilla Style Soup,I enjoyed this soup.  It was flavorful with a nice blend of spices.  I will buy it again.
5069,B001872UAW,A36EA5Y29VIHEZ,Smith,0,1,1,1318204800,"Thick, sweet, heavy tomato base, not Mexican spiced.","Tortilla soup is one of my favorite soups, and I like both the tomato and chicken broth varieties. Although I didn't expect freshly fried tortilla strips or queso fresco in a canned soup, I did expect something that resembled all other tortilla soups I have tried, that is a LIGHT broth with a mix of vegetables, corn, beans chicken and Mexican spices. This soup is thick - really thick, like the thickest tomato soup you've ever had with a grilled cheese sandwich. It's also sweet, and does not taste in the least like a Mexican soup. Instead, imagine straight tomato soup with a bunch of vegetables, beans and some chicken thrown in.<br /><br />I ended up giving it all away, and, to be fair, one of the people I gave the soup to said her husband really liked it.<br /><br />For a canned soup that much more closely resembles real tortilla soup, try <a href=""http://www.amazon.com/gp/product/B0014EUB7I"">Campbell's Select Mexican Chicken Tortilla, 18.6-Ounce Cans (Pack of 12)</a>."
